BusinessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,City,State,Zip,Property_ID,Location
Museum of Fine Arts-Taste D/B/A No. 19285,,COMPASS GROUP USA  INC.,MUSEUM OF FINE ARTS BOSTON,,19285,1/19/12 16:22,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,M-2-103.11,***,PIC Performing Duties,1/22/15 13:26,Fail,,8-303.20 Condition of issuance for nonpayment of 2015 Health Permit.  Contact Health Department to make payment,465   HUNTINGTON  AV,Boston,MA,2215,,
Museum of Fine Arts-Taste D/B/A No. 19285,,COMPASS GROUP USA  INC.,MUSEUM OF FINE ARTS BOSTON,,19285,1/19/12 16:22,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Pass,M-2-103.11,***,PIC Performing Duties,2/3/15 15:01,Pass,2/4/15 9:06,8-303.20 Condition of issuance for nonpayment of 2015 Health Permit.  Contact Health Department to make payment,465   HUNTINGTON  AV,Boston,MA,2215,,
Museum of Science,,,COMPASS GROUP USAINC.,,23721,1/18/12 17:16,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/6/15 11:58,Fail,,Hood at grill with carbon build up  clean to remove,10   Charles River DM,Boston,MA,2114,163190,"(42.367043, -71.070312)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,2/23/15 11:29,Fail,,Soiled wiping cloths observed being left out on counter tops with no sanitizing solution. Discontinue and provide a proper sanitizing solution.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,M-8-103.12,***,Conformance w/ Approved Procedures,2/23/15 11:29,Fail,,No updated lab results on site for the frozen yogurt machine. DIscontinue and ensure lab results are updated on a monthly basis and are available for review during the course of an inspection.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,24-4-903.11,*,Clean Equipment & Utensils Storage,3/2/15 13:56,Pass,3/2/15 15:36,Clean knives observed being stored in between deli style cooler and preparation table. Discontinue and store all knives in clean and protected area's.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,15-4-202.16,*,Non-Food Contact Surfaces,3/2/15 13:56,Pass,3/2/15 15:36,Paper observed being used to line the lower shelf of the small preparation table near the rice cooker. Discontinue and ensure all surfaces remain cleanable durable and smooth.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,08-3-305-307.11,*,Food Protection,2/23/15 11:29,Fail,,Containers of food observed being stored on the ground of the walk-in cooler. Discontinue and store elevated at least 6 inches off the ground. Large pot being used to cook crawfish in observed being stored on the ground nea the rice cooker. Discontinue.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,M-8-103.12,***,Conformance w/ Approved Procedures,3/5/15 13:41,Pass,3/6/15 8:06,No updated lab results on site for the frozen yogurt machine. DIscontinue and ensure lab results are updated on a monthly basis and are available for review during the course of an inspection.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,23-4-602.13,*,Non-Food Contact Surfaces Clean,3/2/15 13:56,Pass,3/2/15 15:36,Side of the frozen yogurt machine visibly soiled with food spills. Clean to remove.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,3/2/15 13:56,Pass,3/2/15 15:36,Soiled wiping cloths observed being left out on counter tops with no sanitizing solution. Discontinue and provide a proper sanitizing solution.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/2/15 13:56,Fail,,Hood and Ventilation Tags with a past expiration date. Provide up to date Tags for the re-inspection. Referral being made to the City of Boston Fire Department for expired Hood Tags.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/5/15 13:41,Pass,3/6/15 8:06,Hood and Ventilation Tags with a past expiration date. Provide up to date Tags for the re-inspection. Referral being made to the City of Boston Fire Department for expired Hood Tags.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,15-4-202.16,*,Non-Food Contact Surfaces,2/23/15 11:29,Fail,,Paper observed being used to line the lower shelf of the small preparation table near the rice cooker. Discontinue and ensure all surfaces remain cleanable durable and smooth.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,14-4-202.11,*,Food Contact Surfaces Design,3/2/15 13:56,Pass,3/2/15 15:36,Sponges observed being used at the 3 bay sink. Discontinue use of the sponge at the 3 bay sink.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,08-3-305-307.11,*,Food Protection,3/2/15 13:56,Pass,3/2/15 15:36,Containers of food observed being stored on the ground of the walk-in cooler. Discontinue and store elevated at least 6 inches off the ground. Large pot being used to cook crawfish in observed being stored on the ground nea the rice cooker. Discontinue.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,03-3-501.16(A),***,Cold Holding,3/2/15 13:56,Pass,3/2/15 15:36,Cooked pork observed being left out at room temperature. Discontinue and ensure all potentially hazardous foods are being maintained at below 41F. PIC stated that the pork had only been out for approximately an hour. At the time of the inspection the cooked pork was removed and placed into a refrigeration unit to maintain a temperature of below 41F.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,14-4-202.11,*,Food Contact Surfaces Design,2/23/15 11:29,Fail,,Sponges observed being used at the 3 bay sink. Discontinue use of the sponge at the 3 bay sink.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,23-4-602.13,*,Non-Food Contact Surfaces Clean,2/23/15 11:29,Fail,,Side of the frozen yogurt machine visibly soiled with food spills. Clean to remove.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,03-3-501.16(A),***,Cold Holding,2/23/15 11:29,Fail,,Cooked pork observed being left out at room temperature. Discontinue and ensure all potentially hazardous foods are being maintained at below 41F. PIC stated that the pork had only been out for approximately an hour. At the time of the inspection the cooked pork was removed and placed into a refrigeration unit to maintain a temperature of below 41F.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,24-4-903.11,*,Clean Equipment & Utensils Storage,2/23/15 11:29,Fail,,Clean knives observed being stored in between deli style cooler and preparation table. Discontinue and store all knives in clean and protected area's.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,13-2-304/402.11,*,Clean Cloths  Hair Restraint,2/23/15 11:29,Fail,,Employees observed preparing foods with no form of hair restraint. Discontinue and provide some form of hair restraints for all food handlers.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,13-2-304/402.11,*,Clean Cloths  Hair Restraint,3/2/15 13:56,Pass,3/2/15 15:36,Employees observed preparing foods with no form of hair restraint. Discontinue and provide some form of hair restraints for all food handlers.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,01-3-203.12,**,Tags & Records,3/2/15 13:56,Pass,3/2/15 15:36,No shellstock tags were available at the time of the inspection. Ensure all shellstock tags are being maintained for  a minimum of 90 days.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_FailExt,M-8-103.12,***,Conformance w/ Approved Procedures,3/2/15 13:56,Fail,,No updated lab results on site for the frozen yogurt machine. DIscontinue and ensure lab results are updated on a monthly basis and are available for review during the course of an inspection.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,01-3-203.12,**,Tags & Records,2/23/15 11:29,Fail,,No shellstock tags were available at the time of the inspection. Ensure all shellstock tags are being maintained for  a minimum of 90 days.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Sisters Crawfish,,FADDS LLC,Tuyet Minh Nguyen,,89828,3/6/13 12:53,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2/23/15 11:29,Fail,,Hood and Ventilation Tags with a past expiration date. Provide up to date Tags for the re-inspection. Referral being made to the City of Boston Fire Department for expired Hood Tags.,272   Adams ST,Dorchester,MA,2122,623,"(42.299956, -71.058007)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,15-4-202.16,*,Non-Food Contact Surfaces,1/20/15 11:18,Fail,,Rust shelving in walk in unit  kitchen/prep and storage areas.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,23-4-602.13,*,Non-Food Contact Surfaces Clean,1/20/15 11:18,Fail,,Defrost chest type freezers,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/20/15 11:18,Fail,,Clean soil from wall ledges around plants in dining room,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,36-6-501.11-.12,*,Improper Maintenance of Floors,1/20/15 11:18,Fail,,Clean floor under and behind all equipment.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,M-2-103.11,***,PIC Performing Duties,1/20/15 11:18,Fail,,All employees must be monitored by the Person In Charge and trained in food safety and sanitation as it relates to their assigned duties by the certified food protection manager per code.  Multiple risk factors and non critical violations noted on inspection.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,42-6-501.113/.114,*,Premises Maintained,1/20/15 11:18,Fail,,Shoes stored in cabinet at wait station,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,41-7-201/04.11,***,Separation/Sanitizer Criteria,1/20/15 11:18,Fail,,Low temp dish machine 200 + PPM (chlorine) Corrected on site by dish washing company - 100 PPM,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,23-4-602.13,*,Non-Food Contact Surfaces Clean,1/20/15 11:18,Fail,,Clean interior and exterior of all refrigeration units Clean all shelving thoughout kitchen/prep/ware washing/walk in unit/storage,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,20-4-703.11,***,Food Contact Surfaces Clean,1/20/15 11:18,Fail,,Observed food handler washing food container at 3 bay sink and not properly sanitizing prior to use.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,03-3-501.19,***,Times as a Public Health Control,1/20/15 11:18,Fail,,Garlic and oil 60 F,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,08-3-305-307.11,*,Food Protection,1/20/15 11:18,Fail,,Remove items from top of ice machine,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,23-4-602.13,*,Non-Food Contact Surfaces Clean,1/20/15 11:18,Fail,,Built up soils on cooking equipments  refrigeration units  shelving etc. throughout,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,42-6-501.113/.114,*,Premises Maintained,1/20/15 11:18,Fail,,Remove articles next to walk in unit.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,15-4-202.16,*,Non-Food Contact Surfaces,1/20/15 11:18,Fail,,Broken hinge on chest type freezer,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,12-2-301.12-.15,***,Adequate Handwashing/Where/When/How,1/20/15 11:18,Fail,,Employee rinsing hands at mop sink Food handlers leaving and returning to work station wearing disposable gloves and not washing hands.  Educated employees on proper hand washing (when  where  and how) and on proper glove use.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,36-6-501.11-.12,*,Improper Maintenance of Floors,1/20/15 11:18,Fail,,Clean floor free of soil under plants in dining room,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/20/15 11:18,Fail,,Exposed insulation on window sill in ware washing and prep area Duct tape on window in ware washing and prep area Clean ceiling fixtures and attachments free of dust throughout Clean walls and all attachments throughout,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,26-4-502.13,*,Re-use of Single Service Articles,1/20/15 11:18,Fail,,Reusing single use container for food storage,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,1/20/15 11:18,Fail,,Wiping cloths not stored in a sanitizing solution,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,1/20/15 11:18,Fail,,Using sponges at 3 bay sink - Discontinue,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,08-3-305-307.11,*,Food Protection,1/20/15 11:18,Fail,,"Food containers stored on floor-Must be stored 6 "" above the floor on shelving thoughout prep  storage  walk in unit. Provide tight fitting lids on all food containers.",3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/20/15 11:18,Fail,,Replace all stained  broken and loose fitting ceiling tiles.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,02-3-602.11-.12/3-302.12,*,Food Container Labels,1/20/15 11:18,Fail,,Food containers not labeled on counter at wait station,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,36-6-501.11-.12,*,Improper Maintenance of Floors,1/20/15 11:18,Fail,,Remove cardboard from walk in floor and replace cracked floor tiles.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_TSOP,27-5-103.11-.12,***,Hot and Cold Water,1/20/15 11:18,Fail,,Hot water temperature 68 F at hand sinks  three bay sink and  60 F at dish washing facilities  Plumber's assistant on premises and state pipe to establishment must be insulated to correct issue.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,M-2-103.11,***,PIC Performing Duties,2/4/15 13:02,Pass,2/4/15 15:29,All employees must be monitored by the Person In Charge and trained in food safety and sanitation as it relates to their assigned duties by the certified food protection manager per code.  Multiple risk factors and non critical violations noted on inspection.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2/4/15 13:02,Pass,2/4/15 15:29,Replace all stained  broken and loose fitting ceiling tiles.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,36-6-501.11-.12,*,Improper Maintenance of Floors,2/4/15 13:02,Pass,2/4/15 15:29,Clean floor free of soil under plants in dining room,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2/4/15 13:02,Pass,2/4/15 15:29,Clean soil from wall ledges around plants in dining room,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,36-6-501.11-.12,*,Improper Maintenance of Floors,2/4/15 13:02,Pass,2/4/15 15:29,Clean floor under and behind all equipment.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,03-3-501.19,***,Times as a Public Health Control,2/4/15 13:02,Pass,2/4/15 15:29,Garlic and oil 60 F,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,15-4-202.16,*,Non-Food Contact Surfaces,2/4/15 13:02,Pass,2/4/15 15:29,Rust shelving in walk in unit  kitchen/prep and storage areas.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,26-4-502.13,*,Re-use of Single Service Articles,2/4/15 13:02,Pass,2/4/15 15:29,Reusing single use container for food storage,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,12-2-301.12-.15,***,Adequate Handwashing/Where/When/How,2/4/15 13:02,Pass,2/4/15 15:29,Employee rinsing hands at mop sink Food handlers leaving and returning to work station wearing disposable gloves and not washing hands.  Educated employees on proper hand washing (when  where  and how) and on proper glove use.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,08-3-305-307.11,*,Food Protection,2/4/15 13:02,Pass,2/4/15 15:29,Remove items from top of ice machine,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,08-3-305-307.11,*,Food Protection,2/4/15 13:02,Pass,2/4/15 15:29,"Food containers stored on floor-Must be stored 6 "" above the floor on shelving thoughout prep  storage  walk in unit. Provide tight fitting lids on all food containers.",3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,23-4-602.13,*,Non-Food Contact Surfaces Clean,2/4/15 13:02,Pass,2/4/15 15:29,Defrost chest type freezers,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,15-4-202.16,*,Non-Food Contact Surfaces,2/4/15 13:02,Pass,2/4/15 15:29,Broken hinge on chest type freezer,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
My Thai Cafe Vegetarian & Bubble Tea Bristro,,,CUONG VAN TRAN,,23643,12/28/11 9:38,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,42-6-501.113/.114,*,Premises Maintained,2/4/15 13:02,Pass,2/4/15 15:29,Remove articles next to walk in unit.,3   Beach ST,Boston,MA,2111,157523,"(42.351421, -71.062558)"
